"id","x","y","eame","heth","Deciduous","Evergreen","Mixed","Shrub","Crops","WoodyWetland","Developed","Open","Herb","Forest","MinT","Rain"
165,537118.0548,250764.8252,0,0,0.410071942446043,0,0,0,0,0,0,0.589928057553957,0,0.410071942446043,14.6822487200399,115.187091598457
166,537349.5461,249861.5066,0,0,0.290780141843972,0,0,0,0.411347517730496,0,0.0212765957446809,0.219858156028369,0.0567375886524823,0.290780141843972,14.6991968963638,115.335441965818
167,539523.0541,250554.6634,0,1,0.072463768115942,0,0,0,0,0,0.0144927536231884,0.91304347826087,0,0.072463768115942,14.8501252044895,115.48381057974
168,537928.6625,249449.9015,1,0,0.157142857142857,0,0,0,0.185714285714286,0,0.0357142857142857,0.621428571428571,0,0.157142857142857,14.6816036930406,115.426274243776
169,538091.8415,251550.1649,1,0,0.192857142857143,0,0,0,0.392857142857143,0,0.0214285714285714,0.392857142857143,0,0.192857142857143,14.664434751367,115.143224774357
170,539653.5981,239741.6643,1,0,0.157142857142857,0,0,0.00714285714285714,0.221428571428571,0,0.0285714285714286,0.585714285714286,0,0.157142857142857,14.8117484840136,116.720204918906
171,535442.6057,240692.6335,1,0,0.0428571428571429,0,0,0,0.235714285714286,0,0.0928571428571429,0.628571428571429,0,0.0428571428571429,14.880744659726,115.999390262911
172,536562.9231,240524.2142,1,0,0.0072463768115942,0,0,0,0.0652173913043478,0,0.036231884057971,0.891304347826087,0,0.0072463768115942,14.7848536173173,116.16875361084
173,535714.302,240186.893,1,0,0,0,0,0,0.0364963503649635,0,0.0437956204379562,0.91970802919708,0,0,14.9213611522479,116.081514249942
174,539140.2636,239754.6643,1,0,0.0359712230215827,0,0,0,0.122302158273381,0,0.0503597122302158,0.79136690647482,0,0.0359712230215827,14.7941199390166,116.537042698059
175,355107.7272,470964.0649,0,1,0.467625899280576,0,0,0,0.431654676258993,0,0.0431654676258993,0.0575539568345324,0,0.467625899280576,13.8895284770978,109.22698978847
176,352580.9213,471182.5327,0,0,0.428571428571429,0,0,0.0571428571428571,0.385714285714286,0,0.0214285714285714,0.107142857142857,0,0.428571428571429,13.6350316187454,110.099379817697
177,353112.0894,468512.1349,0,1,0.518248175182482,0,0,0,0.37956204379562,0,0,0.102189781021898,0,0.518248175182482,14.2408847566107,110.187084642157
178,352077.0404,471684.7212,0,0,0,0,0,0,0.719424460431655,0,0.0431654676258993,0.237410071942446,0,0,13.6985091872235,109.973889211618
179,353359.7078,471650.3472,0,0,0.0072463768115942,0,0,0,0.789855072463768,0,0.0434782608695652,0.159420289855072,0,0.0072463768115942,13.7249485836674,109.709558880799
180,357794.5498,473919.3128,0,0,0.00709219858156028,0,0,0,0.716312056737589,0,0.0709219858156028,0.205673758865248,0,0.00709219858156028,14.6284909640169,108.554948266691
181,357300.1436,475712.4534,0,0,0.169014084507042,0,0,0,0.323943661971831,0,0.00704225352112676,0.5,0,0.169014084507042,14.4433588227606,108.362694735742
182,359665.9619,473424.5538,0,0,0,0,0,0,0.676258992805755,0,0.0863309352517986,0.237410071942446,0,0,14.6689085879777,108.460225275426
183,358683.9477,473896.9939,0,0,0,0,0,0,0.726618705035971,0,0.143884892086331,0.129496402877698,0,0,14.607637559192,108.461002423875
184,359275.0114,475480.5932,0,0,0.0142857142857143,0,0,0,0.442857142857143,0.228571428571429,0.0357142857142857,0.142857142857143,0.135714285714286,0.0142857142857143,14.5859464383896,108.31607467872
185,360510.6358,466229.9926,0,0,0.434782608695652,0,0,0.036231884057971,0.297101449275362,0.036231884057971,0.0434782608695652,0.130434782608696,0.0217391304347826,0.434782608695652,14.867045597967,108.555682607781
186,358099.8442,467417.0217,0,0,0,0,0,0,0.685714285714286,0,0.05,0.235714285714286,0.0285714285714286,0,14.6885281216905,108.793859209779
187,357453.9557,463435.1198,0,0,0,0,0,0,0.905797101449275,0,0.0289855072463768,0.0652173913043478,0,0,14.7661622817534,108.958247986922
188,356489.2538,466656.1804,0,0,0,0,0,0,0.818840579710145,0,0.0652173913043478,0.115942028985507,0,0,14.7336745503027,109.098773838652
189,361335.5517,463569.9155,0,0,0.145833333333333,0,0,0,0.375,0,0,0.1875,0.291666666666667,0.145833333333333,15.0130053932528,108.590339688345
190,534138.7895,414601.8365,0,1,0.468531468531469,0.00699300699300699,0.020979020979021,0,0.111888111888112,0,0.00699300699300699,0.132867132867133,0.0979020979020979,0.496503496503497,13.5041453620278,108.455964377076
191,534523.499,411530.4225,0,0,0.215827338129496,0.201438848920863,0.122302158273381,0,0.00719424460431655,0,0.00719424460431655,0.20863309352518,0.237410071942446,0.539568345323741,13.5074892566051,109.350276826031
192,533150.4728,414587.5647,0,0,0.15,0.0357142857142857,0,0.121428571428571,0.0642857142857143,0,0.1,0.278571428571429,0.1,0.185714285714286,13.5035630709481,108.583933787025
193,534512.1164,411979.1276,0,0,0.280575539568345,0,0.0143884892086331,0,0.23021582733813,0,0.0143884892086331,0.079136690647482,0.381294964028777,0.294964028776978,13.5074892566051,109.350276826031
194,534324.724,413241.6049,0,0,0,0.0138888888888889,0,0,0,0,0.194444444444444,0.791666666666667,0,0.0138888888888889,13.5032679677251,108.749612322041
195,537722.4804,417178.5359,0,0,0.0283687943262411,0.432624113475177,0.00709219858156028,0,0,0,0.127659574468085,0.404255319148936,0,0.468085106382979,13.4800000190735,107.327755645284
196,538462.9787,415714.4143,0,1,0.036231884057971,0,0,0,0,0.144927536231884,0.13768115942029,0.608695652173913,0.072463768115942,0.036231884057971,13.5007453356493,107.823931219125
197,537893.5936,416813.57,0,0,0,0.0214285714285714,0,0,0,0,0.15,0.828571428571429,0,0.0214285714285714,13.4800000190735,107.327755645284
198,538703.9774,418045.4106,0,1,0.0143884892086331,0.410071942446043,0.0575539568345324,0,0,0,0.0719424460431655,0.079136690647482,0.366906474820144,0.482014388489209,13.4831878368374,106.999002245136
199,538101.0765,418038.1653,0,1,0,0.776978417266187,0.00719424460431655,0,0,0,0.0935251798561151,0,0.122302158273381,0.784172661870504,13.4832103743744,107.057239997628
200,539354.0702,406630.1665,0,1,0.0217391304347826,0.333333333333333,0,0,0.036231884057971,0.507246376811594,0,0.101449275362319,0,0.355072463768116,13.5464864979732,110.572875234649
201,535875.2408,407546.0795,0,1,0.492857142857143,0.1,0,0,0,0.228571428571429,0.00714285714285714,0.0928571428571429,0.0785714285714286,0.592857142857143,13.5359233550404,110.505595127215
202,537778.9818,406025.9394,0,0,0.297101449275362,0.13768115942029,0,0,0.036231884057971,0.0507246376811594,0.072463768115942,0.123188405797101,0.282608695652174,0.434782608695652,13.5452199344395,111.034654355446
203,538203.2507,405934.9097,0,0,0.0797101449275362,0.449275362318841,0,0,0.115942028985507,0.0434782608695652,0.0289855072463768,0.0869565217391304,0.195652173913043,0.528985507246377,13.5452199344395,111.034654355446
204,539785.5244,409198.3151,0,1,0.574468085106383,0,0,0,0.0354609929078014,0,0,0.0921985815602837,0.297872340425532,0.574468085106383,13.552101709028,109.910210883694
205,669547.4692,551178.0606,0,1,0.485507246376812,0,0,0,0,0.355072463768116,0,0.159420289855072,0,0.485507246376812,11.2840778501774,89.4403222308091
206,667168.4097,553153.8873,0,1,0.826086956521739,0,0,0,0,0.0797101449275362,0,0.0942028985507246,0,0.826086956521739,11.2702796033465,90.258897738329
207,670378.362,555059.5122,0,0,0.857142857142857,0,0.05,0,0.00714285714285714,0,0,0.0857142857142857,0,0.907142857142857,11.2653553137961,89.7725454588849
208,670471.8151,552134.9412,0,1,0.380281690140845,0,0,0.161971830985915,0,0.183098591549296,0.0352112676056338,0.232394366197183,0.00704225352112676,0.380281690140845,11.2731080062165,89.3318752257069
209,667168.8092,555475.9478,0,1,0.428571428571429,0,0,0,0,0.478571428571429,0,0.0928571428571429,0,0.428571428571429,11.265792691753,90.5720656206057
210,667738.9268,552186.8686,0,1,0.0285714285714286,0,0,0,0,0.871428571428571,0,0.1,0,0.0285714285714286,11.2800002098083,89.948919814898
211,676270.5988,556911.8743,0,1,0.164285714285714,0,0.1,0,0.314285714285714,0.114285714285714,0,0.178571428571429,0.128571428571429,0.264285714285714,11.2522773094289,88.2255018886876
212,672888.7593,559277.5264,0,1,0.0780141843971631,0,0.120567375886525,0.0354609929078014,0,0.659574468085106,0,0.106382978723404,0,0.198581560283688,11.22584844825,89.7709366984053
213,676147.5367,559343.3132,0,1,0.159420289855072,0.246376811594203,0.217391304347826,0,0.22463768115942,0.0144927536231884,0,0.101449275362319,0.036231884057971,0.623188405797101,11.2112476580511,88.7516663737005
214,676188.7966,557999.2493,0,1,0.223021582733813,0,0.330935251798561,0,0.129496402877698,0,0,0.0935251798561151,0.223021582733813,0.553956834532374,11.2347258792748,88.3971945293586
215,675081.9539,558484.2746,0,1,0.0935251798561151,0,0.0719424460431655,0,0.503597122302158,0.0719424460431655,0.00719424460431655,0.194244604316547,0.0575539568345324,0.165467625899281,11.2236932392161,89.0380927287252
216,676157.5707,558940.0354,0,1,0.123188405797101,0.463768115942029,0.108695652173913,0.0579710144927536,0.108695652173913,0.0434782608695652,0,0.0942028985507246,0,0.695652173913044,11.2266120173978,88.5753297699116
217,676446.7711,549512.7605,0,0,0,0,0,0.0579710144927536,0.0652173913043478,0.688405797101449,0.072463768115942,0.115942028985507,0,0,11.4161481706857,87.2945626901506
218,675154.7761,551095.967,0,1,0.0797101449275362,0,0,0.036231884057971,0.608695652173913,0,0,0.181159420289855,0.0942028985507246,0.0797101449275362,11.3364400789302,87.5926797650941
219,675581.3526,550625.1674,0,1,0.410071942446043,0,0,0,0.136690647482014,0.0935251798561151,0.0935251798561151,0.172661870503597,0.0935251798561151,0.410071942446043,11.3910603201394,87.5123764104984
220,672962.5382,547879.7883,0,1,0.381294964028777,0,0.0647482014388489,0.115107913669065,0.309352517985612,0.0143884892086331,0,0.107913669064748,0.00719424460431655,0.446043165467626,11.3982344474925,87.9485975004417
221,674332.0036,546972.778,0,0,0,0,0,0,0.615942028985507,0.239130434782609,0,0.144927536231884,0,0,11.432969643614,87.7103157573563
222,675726.4395,548937.9766,0,1,0.251798561151079,0,0.0359712230215827,0,0.107913669064748,0.496402877697842,0,0.107913669064748,0,0.287769784172662,11.4229242961825,87.3970582444235
223,674722.7629,546787.8311,0,1,0,0,0,0,0,0.920863309352518,0,0.079136690647482,0,0,11.4362958137987,87.5200645157073
224,431469.4756,469140.2324,0,0,0.159420289855072,0,0,0.0144927536231884,0.36231884057971,0,0.0289855072463768,0.434782608695652,0,0.159420289855072,13.5011553486764,106.176133505929
225,431087.1706,467852.2541,0,0,0,0,0,0,0,0,0.957142857142857,0.0428571428571429,0,0,13.7041081116865,106.254902238928
226,433509.3152,469602.5351,1,0,0.0428571428571429,0,0,0,0.164285714285714,0,0.0285714285714286,0.757142857142857,0.00714285714285714,0.0428571428571429,13.6461777754347,106.102343163516
227,433509.3152,469602.5351,0,0,0.0428571428571429,0,0,0,0.164285714285714,0,0.0285714285714286,0.757142857142857,0.00714285714285714,0.0428571428571429,13.6461777754347,106.102343163516
228,432470.6191,467515.6026,0,0,0.0283687943262411,0,0,0,0.212765957446809,0,0.191489361702128,0.567375886524823,0,0.0283687943262411,13.6787242557612,106.313689797136
229,436845.2553,474859.2964,0,1,0.398601398601399,0,0.13986013986014,0,0,0.321678321678322,0,0.048951048951049,0,0.538461538461538,13.782587096101,105.63449425887
230,437431.3511,474995.0789,0,1,0.536231884057971,0.101449275362319,0.210144927536232,0,0,0,0,0.101449275362319,0.0507246376811594,0.847826086956522,13.7158635437173,105.649685088796
231,440625.0845,474711.6339,0,1,0.847222222222222,0,0,0.0555555555555556,0,0,0,0.0972222222222222,0,0.847222222222222,13.4687311476495,105.70220467423
232,440236.2429,471570.1065,0,1,0.464285714285714,0.0357142857142857,0.242857142857143,0.1,0,0.0571428571428571,0,0.1,0,0.742857142857143,13.6607375350397,105.933291919322
233,436939.3462,475585.7944,0,1,0.564285714285714,0.135714285714286,0.164285714285714,0.0214285714285714,0,0.0142857142857143,0,0.1,0,0.864285714285714,13.7725297397007,105.525234986237
234,436685.5437,461856.0074,0,0,0.409722222222222,0.0902777777777778,0.166666666666667,0,0.0416666666666667,0,0.0138888888888889,0.277777777777778,0,0.666666666666667,13.4750608659817,106.243723334372
235,440477.3918,464903.4586,0,1,0.39568345323741,0.244604316546763,0.143884892086331,0.00719424460431655,0,0.107913669064748,0,0.100719424460432,0,0.784172661870504,13.5789008581238,106.054339038775
236,440467.1145,464132.5682,0,1,0.618705035971223,0,0.0359712230215827,0,0.0863309352517986,0.136690647482014,0,0.122302158273381,0,0.654676258992806,13.5672088629386,106.049958674904
237,440478.2795,465426.7176,0,1,0.820143884892086,0,0.0215827338129496,0.0647482014388489,0,0,0,0.0935251798561151,0,0.841726618705036,13.5789008581238,106.054339038775
238,437922.0735,461887.9737,0,1,0.342857142857143,0,0.371428571428571,0.0357142857142857,0,0.157142857142857,0,0.0928571428571429,0,0.714285714285714,13.5233916035106,106.188964428022
239,614581.0187,247753.3171,0,0,0,0,0,0.00719424460431655,0,0,0.352517985611511,0.640287769784173,0,0,14.925956505916,105.232693183097
240,616996.4599,247967.7914,0,0,0,0,0,0,0.722222222222222,0,0.0694444444444444,0.208333333333333,0,0,14.9192328563266,105.156720531085
241,615391.5752,245470.9477,0,0,0,0,0,0,0.826388888888889,0,0,0.173611111111111,0,0,14.9691124540656,105.063668331421
242,616101.0235,247968.6249,0,0,0,0,0,0,0.676258992805755,0,0.115107913669065,0.20863309352518,0,0,14.9155904314768,105.190185920666
243,615051.5652,247493.2081,1,0,0,0,0,0.0652173913043478,0.398550724637681,0,0.0797101449275362,0.456521739130435,0,0,14.9207181098806,105.214635581397
244,621578.4227,251097.9271,1,0,0.020979020979021,0,0,0.0769230769230769,0.440559440559441,0,0.034965034965035,0.391608391608392,0.034965034965035,0.020979020979021,14.8503211229479,104.920843304478
245,620048.2638,250791.2765,0,0,0.392857142857143,0,0,0.107142857142857,0.407142857142857,0,0.0428571428571429,0.05,0,0.392857142857143,14.812922766067,105.044769026718
246,621432.3757,249554.1471,0,0,0,0,0,0,0.807142857142857,0,0.0571428571428571,0.135714285714286,0,0,14.8944419146323,104.921290070143
247,620011.4769,252371.2468,0,0,0,0,0,0,0.45985401459854,0,0.0218978102189781,0.489051094890511,0.0291970802919708,0,14.8791182239867,105.017508043142
248,617714.4973,251071.1054,0,0,0.0575539568345324,0,0,0,0.618705035971223,0,0.079136690647482,0.244604316546763,0,0.0575539568345324,14.8557264960474,105.231057121861
249,619921.9397,242290.5737,0,0,0,0,0,0,0.8,0,0.00714285714285714,0.0785714285714286,0.114285714285714,0,15.0098774080987,104.669470261199
250,618729.1129,240436.4527,0,0,0,0,0,0,0.876811594202899,0,0.0072463768115942,0.115942028985507,0,0,15.0381863943573,104.549845678583
251,620822.6437,240231.1082,0,0,0,0,0,0,0.794326241134752,0,0.049645390070922,0.0921985815602837,0.0638297872340425,0,15.0627312792483,104.545836726403
252,620278.5298,241955.8589,0,0,0,0,0,0,0.514285714285714,0,0.0785714285714286,0.321428571428571,0.0857142857142857,0,15.0072362870996,104.645750999152
253,620327.3062,240738.1636,0,0,0.228571428571429,0,0,0,0.307142857142857,0,0.1,0.142857142857143,0.221428571428571,0.228571428571429,15.0627312792483,104.545836726403
254,333890.2441,500707.6327,0,0,0.2,0,0,0,0.478571428571429,0,0,0.321428571428571,0,0.2,13.8326531406313,111.680196451887
255,336791.5154,497267.3739,1,0,0,0,0,0,0.532374100719424,0,0.00719424460431655,0.460431654676259,0,0,13.6756229403635,110.236349405557
256,337091.6249,499696.9055,0,0,0.25531914893617,0,0,0,0.411347517730496,0,0.0212765957446809,0.312056737588652,0,0.25531914893617,13.660363416922,110.970080005879
257,333338.8503,499180.5133,0,0,0.00714285714285714,0,0,0,0.771428571428571,0,0.0285714285714286,0.192857142857143,0,0.00714285714285714,13.8280257914821,111.566544440676
258,333536.4321,500919.1812,1,0,0,0,0,0,0.892857142857143,0,0,0.107142857142857,0,0,13.8326531406313,111.680196451887
259,340144.5503,502666.5038,0,0,0,0,0,0,0.642857142857143,0,0.0857142857142857,0.264285714285714,0.00714285714285714,0,13.5395726299776,110.692725542293
260,340412.6548,503641.7476,1,0,0.0142857142857143,0,0,0,0.264285714285714,0,0,0.685714285714286,0.0357142857142857,0.0142857142857143,13.4900825548638,110.857885769054
261,338518.3457,502784.7581,0,1,0,0,0,0,0.736111111111111,0,0.0277777777777778,0.201388888888889,0.0347222222222222,0,13.6111972111262,111.333232912279
262,339715.2292,502665.2638,0,1,0.0287769784172662,0,0,0,0.39568345323741,0,0.0575539568345324,0.424460431654676,0.0935251798561151,0.0287769784172662,13.5928774071364,110.899254140437
263,341966.3977,501667.1663,0,0,0,0,0,0,0.342857142857143,0,0,0.657142857142857,0,0,13.5457058269756,110.140920314196
264,340811.7945,491822.8083,0,0,0,0,0,0,0.921428571428571,0,0,0.0785714285714286,0,0,13.9063557687409,106.11474428605
265,338492.9472,494319.4389,1,0,0.211267605633803,0,0,0,0.492957746478873,0,0,0.288732394366197,0.00704225352112676,0.211267605633803,13.7686550096938,108.022258226991
266,341984.1383,496063.5776,1,0,0.0431654676258993,0,0,0,0.496402877697842,0,0,0.460431654676259,0,0.0431654676258993,13.7922688705697,107.770030867252
267,341702.7047,494381.5947,1,0,0.0647482014388489,0,0,0,0.62589928057554,0,0,0.302158273381295,0.00719424460431655,0.0647482014388489,13.8545669224512,106.724543417082
268,339136.4704,493883.2204,1,0,0.106382978723404,0,0,0,0.602836879432624,0,0,0.26241134751773,0.0283687943262411,0.106382978723404,13.7758142597527,107.640592223954
269,433253.3384,610013.5538,0,1,0.755395683453237,0,0.0143884892086331,0.0143884892086331,0,0,0.0143884892086331,0.201438848920863,0,0.76978417266187,11.5778209331796,107.490525146654
270,433926.0049,609562.968,0,1,0.710144927536232,0,0.0072463768115942,0,0,0,0.0217391304347826,0.159420289855072,0,0.717391304347826,11.5286324420125,107.518274863278
271,436789.1522,606333.3273,0,1,0.316546762589928,0,0.179856115107914,0,0,0.366906474820144,0,0.136690647482014,0,0.496402877697842,11.567165014933,108.194375334112
272,437452.0417,607889.078,0,1,0.390070921985816,0,0.26241134751773,0,0,0.276595744680851,0,0.0709219858156028,0,0.652482269503546,11.5653522478888,107.901108670668
